"","X","Unnamed..0.1","category","RECORDING_SESSION_LABEL","IA_DWELL_TIME","IA_REGRESSION_PATH_DURATION","IA_AVERAGE_FIX_PUPIL_SIZE","IA_REGRESSION_IN_COUNT","IA_REGRESSION_OUT_FULL_COUNT","word","anger","disgust","fear","joy","neutral","sadness","surprise","negative","neutral.1","positive","word_length","concreteness","Unnamed..0","X0","engagement_score","highlight","story","norm_dt"
"1144",128,128,0,"15",4750,6030,104.607142857143,6,5,20,0.0190892126411199,0.116455622017384,0.0122456448152661,0.0125870937481522,0.745986878871918,0.0233653411269187,0.0702701807022094,0.133799910545349,0.81397145986557,0.0522286221385002,4.75,2.5175,128,"Marya Vassilyevna sat on, thinking all the time of the same things, while the concertina went on playing and playing.",1.71,0,"SM",237.5
"1145",129,129,1,"15",4786,4880,125.766666666667,7,3,29,0.0539707280695438,0.0872259214520454,0.0258898083120584,0.0231638774275779,0.58375495672226,0.046961024403572,0.179033666849136,0.0238755922764539,0.759853720664978,0.216270700097084,4.17241379310345,2.53931034482759,129,"The patches of sunshine had been on the floor, then they passed to the counter, to the wall, and disappeared altogether; so by the sun it was past midday.",1.71,1,"SM",165.034482758621
"1146",130,130,0,"15",3116,5236,141.39,2,5,11,0.0128581207245588,0.0641601756215095,0.0120030781254172,0.0370554290711879,0.856419563293457,0.005343398079276,0.0121603459119796,0.289763003587723,0.684465527534485,0.0257715452462434,4.09090909090909,2.48636363636364,130,"The peasants at the next table were getting ready to go.",1.71,0,"SM",283.272727272727
"1147",131,131,0,"15",6562,8446,114.0932,7,9,41,0.0138468202203512,0.0426331646740436,0.906524896621704,0.0019975688774138,0.0116522768512368,0.0100765917450189,0.013268718495965,0.0399121455848217,0.807802319526672,0.152285531163216,4.5952380952381,2.916,131,"The little man, somewhat unsteadily, went up to Marya Vassilyevna and held out his hand to her; following his example, the others shook hands, too, at parting, and went out one after another, and the swing-door squeaked and slammed nine times.",1.71,0,"SM",160.048780487805
"1148",132,132,0,"15",1406,1380,141.8,2,1,7,0.0831536501646041,0.0539231747388839,0.238969877362251,0.0102503970265388,0.576639294624329,0.0274179950356483,0.0096455877646803,0.0373035259544849,0.88099879026413,0.0816978439688682,5.14285714285714,2.672,132,"""Vassilyevna, get ready,"" Semyon called to her.",1.71,0,"SM",200.857142857143
"1149",133,133,0,"15",664,1184,152.333333333333,1,2,3,0.0593001767992973,0.0247423984110355,0.147838100790977,0.01272838935256,0.71806788444519,0.0108235273510217,0.026499530300498,0.242465868592262,0.647038578987122,0.110495686531067,3.33333333333333,3.04333333333333,133,"They set off.",1.71,0,"SM",221.333333333333
"1150",134,134,0,"15",1616,1786,186.5,3,1,8,0.0244845952838659,0.0228164792060852,0.0084131518378853,0.0042502274736762,0.868201494216919,0.0038404469378292,0.0679935440421104,0.0556620992720127,0.8630291223526,0.081308826804161,3.75,2.53875,134,"And again they went at a walking pace.",1.71,0,"SM",202
"1151",135,135,0,"15",5427,49315,193.865384615385,7,9,18,0.0506049543619155,0.1173045784235,0.31870436668396,0.0112289516255259,0.301192551851273,0.0107871759682893,0.190177425742149,0.0516865700483322,0.902614116668701,0.0456993244588375,5.05555555555556,3.00933333333333,135,"""A little while back they were building a school here in their Nizhneye Gorodistche,"" said Semyon, turning round.",1.71,0,"SM",301.5
"1152",136,136,0,"15",648,648,116.666666666667,0,0,8,0.165490657091141,0.790222823619843,0.0203930418938398,0.000982733326964,0.0057474062778055,0.0106907747685909,0.0064725535921752,0.73711508512497,0.235668644309044,0.0272162910550832,3.5,2.15625,136,"""It was a wicked thing that was done!""",1.71,0,"SM",81
"1153",137,137,0,"15",316,464,92,1,1,2,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.846945762634277,0.31806343793869,0.639908611774445,0.0420279949903488,3.5,1.93,137,"""Why, what?""",1.71,0,"SM",158
"1154",138,138,0,"15",4686,7809,175.952142857143,9,10,23,0.0249179750680923,0.0448247566819191,0.0033083604648709,0.0045497510582208,0.872566044330597,0.0110930353403091,0.0387401655316352,0.169214099645615,0.793291628360748,0.0374942757189273,4.60869565217391,2.89869565217391,138,"""They say the president put a thousand in his pocket, and the school guardian another thousand in his, and the teacher five hundred.""",1.71,0,"SM",203.739130434783
"1155",139,139,0,"15",1856,2516,159.583333333333,5,2,7,0.0093277031555771,0.0446654260158538,0.0086302245035767,0.0136580280959606,0.66251277923584,0.0322684235870838,0.228937476873398,0.399250656366348,0.549291431903839,0.0514580383896827,4.42857142857143,2.70285714285714,139,"""The whole school only cost a thousand.",1.71,0,"SM",265.142857142857
"1156",140,140,0,"15",1268,2168,176.5825,3,5,6,0.570326328277588,0.391897290945053,0.0090208919718861,0.0009115939610637,0.0204962790012359,0.0062784594483673,0.0010691665811464,0.895377516746521,0.0958550199866294,0.0087674343958497,5,3.03333333333333,140,"It’s wrong to slander people, grandfather.",1.71,0,"SM",211.333333333333
"1157",141,141,0,"15",978,606,169.165,3,0,3,0.359706878662109,0.602500915527344,0.0060426550917327,0.00076524913311,0.0190968550741672,0.0089976098388433,0.0028896608855575,0.841208219528198,0.140302866697311,0.0184889882802963,4.25,2.06333333333333,141,"That’s all nonsense.""",1.71,0,"SM",326
"1158",142,142,0,"15",2050,2748,150.19,4,3,3,0.0304768122732639,0.109262950718403,0.0999897345900535,0.0031248920131474,0.250383138656616,0.022962998598814,0.483799427747726,0.297058194875717,0.667597830295563,0.0353440195322036,2.75,2.82333333333333,142,"""I don’t know,...",1.71,0,"SM",683.333333333333
"1159",143,143,0,"15",1590,6798,167.9575,2,4,7,0.0331098362803459,0.0379784069955349,0.0042794975452125,0.0033118783030658,0.911745190620422,0.0052209477871656,0.0043543321080505,0.256612956523895,0.70039439201355,0.0429926067590713,3.42857142857143,3.07142857142857,143,"I only tell you what folks say.""",1.71,0,"SM",227.142857142857
"1160",144,144,0,"15",618,1022,173,0,2,11,0.280380070209503,0.265490233898163,0.0425888113677501,0.002520621754229,0.28718701004982,0.103205263614654,0.0186279527842998,0.456204950809479,0.526723921298981,0.0170710273087024,4.81818181818182,2.35,144,"But it was clear that Semyon did not believe the schoolmistress.",1.71,0,"SM",56.1818181818182
"1161",145,145,0,"15",1060,1152,157.25,2,1,6,0.720053791999817,0.221708178520203,0.0148100797086954,0.0013546760892495,0.0216048471629619,0.0105763608589768,0.0098921228200197,0.764244675636292,0.226372495293617,0.0093826875090599,4.5,2.47333333333333,145,"The peasants did not believe her.",1.71,0,"SM",176.666666666667
"1162",146,146,0,"15",9008,12602,153.125,15,15,42,0.0412394180893898,0.041650153696537,0.0026194283273071,0.0348451472818851,0.812910258769989,0.0211078580468893,0.0456276796758174,0.253693103790283,0.691865801811218,0.0544410422444343,4.53488372093023,2.535,146,"They always thought she received too large a salary, twenty-one roubles a month (five would have been enough), and that of the money that she collected from the children for the firewood and the watchman the greater part she kept for herself.",1.71,0,"SM",214.47619047619
"1163",147,147,0,"15",4174,6310,152.444444444444,4,5,32,0.2628293633461,0.698745667934418,0.0052143791690468,0.0048503088764846,0.0185041297227144,0.0080887340009212,0.0017674688715487,0.0795335248112678,0.853171467781067,0.067294992506504,4.87878787878788,2.34939393939394,147,"The guardian thought the same as the peasants, and he himself made a profit off the firewood and received payments from the peasants for being a guardian—without the knowledge of the authorities.",1.71,0,"SM",130.4375
"1164",148,148,0,"15",562,758,152,2,1,4,0.0248683206737041,0.0055046924389898,0.0018891872605308,0.74270236492157,0.0410036966204643,0.0080627808347344,0.175968945026398,0.0036241766065359,0.0719246491789817,0.924451112747192,4.25,3.06333333333333,148,"The forest, thank God!",1.71,0,"SM",140.5
"1165",149,149,0,"15",6482,5406,139.154285714286,11,8,24,0.041600652039051,0.0351204723119735,0.0201824251562356,0.0058707962743937,0.186071172356606,0.0182963814586401,0.692858159542084,0.0137423444539308,0.629102826118469,0.357154846191406,3.54166666666667,2.31391304347826,149,"was behind them, and now it would be flat, open ground all the way to Vyazovye, and there was not far to go now.",1.71,0,"SM",270.083333333333
"1166",150,150,0,"15",1382,1548,127.666,2,3,17,0.0325151644647121,0.0489635057747364,0.373150140047073,0.006635321304202,0.458160191774368,0.0137859266251325,0.0667896345257759,0.0805786326527595,0.849523901939392,0.0698975846171379,4,2.6225,150,"They had to cross the river and then the railway line, and then Vyazovye was in sight.",1.71,0,"SM",81.2941176470588
"1167",151,151,0,"15",1904,3516,134.835,1,2,4,0.110699333250523,0.0314997769892215,0.325368016958237,0.0044489544816315,0.30841651558876,0.0239868592470884,0.195580542087555,0.115696981549263,0.822210431098938,0.0620926804840564,4.5,2.87,151,"""Where are you driving?""",1.71,0,"SM",476
"1168",152,152,0,"15",1580,1542,149,6,4,4,0.0126303667202591,0.0312612764537334,0.0154695780947804,0.0091213583946228,0.80729877948761,0.0299569107592105,0.0942616164684295,0.138376414775848,0.802890121936798,0.0587333887815475,6.75,2.52,152,"Marya Vassilyevna asked Semyon.",1.71,0,"SM",395
"1169",153,153,0,"15",1068,3640,153.89,2,4,9,0.024897726252675,0.027272367849946,0.244532138109207,0.0029087853617966,0.679932534694672,0.0101715186610817,0.0102849015966057,0.0615924969315528,0.854941308498383,0.0834662020206451,3.55555555555556,2.62666666666667,153,"""Take the road to the right to the bridge.""",1.71,0,"SM",118.666666666667
"1170",154,154,0,"15",1040,2232,147,3,3,8,0.034108716994524,0.0198806021362543,0.0154952500015497,0.0048195705749094,0.87081104516983,0.0049298605881631,0.0499549396336078,0.0778635293245315,0.837354004383087,0.084782563149929,2.875,2.7225,154,"""Why, we can go this way as well.",1.71,0,"SM",130
"1171",155,155,0,"15",1360,2934,161,2,2,6,0.0144526921212673,0.0877250805497169,0.0100314952433109,0.0019617932848632,0.833470821380615,0.0235112868249416,0.0288468282669782,0.507331430912018,0.453447610139847,0.0392209775745868,3.57142857142857,2.44833333333333,155,"It’s not deep enough to matter.""",1.71,0,"SM",226.666666666667
"1172",156,156,0,"15",986,512,137.666666666667,0,1,6,0.183020919561386,0.236925378441811,0.169598206877708,0.0062743197195231,0.345866024494171,0.0529630035161972,0.0053522381931543,0.195591136813164,0.750191867351532,0.0542170330882072,3.57142857142857,3.16833333333333,156,"""Mind you don’t drown the horse.""",1.71,0,"SM",164.333333333333
"1173",157,157,0,"15",852,150,167.5,4,1,1,0.0510637313127517,0.0207381173968315,0.0257824584841728,0.0029588947072625,0.0157441906630992,0.0053682564757764,0.878344416618347,0.266585528850555,0.643556296825409,0.0898582711815834,4,2,157,"""What?""",1.71,0,"SM",852
"1174",158,158,0,"15",5680,15682,146.197272727273,5,9,19,0.110642127692699,0.326438933610916,0.298368543386459,0.0047504217363893,0.153830900788307,0.015980277210474,0.089988850057125,0.076382540166378,0.86513739824295,0.0584801360964775,4.47368421052632,2.725,158,"""Look, Hanov is driving to the bridge,"" said Marya Vassilyevna, seeing the four horses far away to the right.",1.71,0,"SM",298.947368421053
"1175",159,159,0,"15",366,714,107,0,1,5,0.0100442552939057,0.0273737590759992,0.0037853575777262,0.0051435679197311,0.929931938648224,0.0035988201852887,0.0201223567128181,0.049616452306509,0.844106197357178,0.106277406215668,2.4,2.986,159,"""It is he, I think.""",1.71,0,"SM",73.2
"1176",160,160,0,"15",152,152,104,0,0,2,0.0104588689282536,0.0170891508460044,0.0069172824732959,0.0052955169230699,0.942036926746368,0.007690389174968,0.0105118621140718,0.107165358960628,0.704236388206482,0.188598141074181,2,2.33,160,"""It is.",1.71,0,"SM",76
"1177",161,161,0,"15",2102,3136,122.083333333333,5,3,7,0.0068798237480223,0.0223330799490213,0.0036684572696685,0.0031012871768325,0.802985191345215,0.032842606306076,0.128189519047737,0.27889621257782,0.684641599655151,0.0364621989428997,3.375,2.67142857142857,161,"So he didn’t find Bakvist at home.",1.71,0,"SM",300.285714285714
"1178",162,162,0,"15",1478,3078,158.75,0,2,6,0.0957134515047073,0.870490431785583,0.0039473162032663,0.0007128706783987,0.0146242631599307,0.0072639719583094,0.0072476556524634,0.972055792808533,0.0244264639914035,0.0035177341196686,3.42857142857143,3.23714285714286,162,"What a pig-headed fellow he is.",1.71,0,"SM",246.333333333333
"1179",163,163,0,"15",682,814,143.5,1,1,5,0.364203155040741,0.180688634514809,0.168345496058464,0.0098152449354529,0.0415868945419788,0.165279537439346,0.0700810477137565,0.02135456725955,0.303045302629471,0.675600111484528,3.8,2.415,163,"Lord have mercy upon us!",1.71,0,"SM",136.4
"1180",164,164,0,"15",1426,1570,137.083333333333,2,2,7,0.0515298508107662,0.0358987413346767,0.0058841668069362,0.0043825292959809,0.429202228784561,0.0073362798430025,0.465766131877899,0.208381339907646,0.754634261131287,0.0369843728840351,3.625,2.51428571428571,164,"He’s driven over there, and what for?",1.71,0,"SM",203.714285714286
"1181",165,165,0,"15",890,1208,142.2,2,2,7,0.0065358229912817,0.0057806661352515,0.0043264026753604,0.0059914626181125,0.910543322563171,0.004604869056493,0.0622174143791198,0.0442278869450092,0.853698492050171,0.102073684334755,3.75,2.82571428571429,165,"It’s fully two miles nearer this way.""",1.71,0,"SM",127.142857142857
"1182",166,166,3,"15",922,1084,170,0,1,4,0.0353982038795948,0.109317474067211,0.559804618358612,0.0171878896653652,0.21570198237896,0.0255318973213434,0.0370579026639461,0.0678152590990066,0.800529360771179,0.131655365228653,4.75,3.2375,166,"They reached the river.",1.71,1,"SM",230.5
"1183",167,167,3,"15",2500,2280,173.888333333333,5,1,12,0.0158855430781841,0.0526275858283042,0.0530242957174778,0.0406285151839256,0.790500283241272,0.021291060373187,0.0260426849126815,0.0191213823854923,0.746030271053314,0.234848231077194,4.16666666666667,2.80166666666667,167,"In the summer it was a little stream easily crossed by wading.",1.71,1,"SM",208.333333333333
"1184",168,168,3,"15",11320,19842,137.773928571429,14,16,45,0.0463952161371707,0.359000563621521,0.145623445510864,0.0052519831806421,0.330348789691925,0.0467854179441928,0.0665945336222648,0.138574495911598,0.759994864463806,0.101430624723434,3.88888888888889,2.90954545454545,168,"It usually dried up in August, but now, after the spring floods, it was a river forty feet in breadth, rapid, muddy, and cold; on the bank and right up to the water there were fresh tracks of wheels, so it had been crossed here.",1.71,1,"SM",251.555555555556
"1185",169,169,0,"15",0,0,NA,0,0,2,0.757083058357239,0.019380172714591,0.151619657874107,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.592797756195068,0.361067175865173,2,3.2,169,"""Go on!""",1.71,0,"SM",0
"1186",170,170,0,"15",3262,4206,151.416666666667,2,3,20,0.483465135097504,0.003893056185916,0.501267492771149,0.0018392301863059,0.0035171315539628,0.0030835166107863,0.0029345105867832,0.413492679595947,0.556415796279907,0.0300914831459522,4.8,2.72888888888889,170,"shouted Semyon angrily and anxiously, tugging violently at the reins and jerking his elbows as a bird does its wings.",1.71,0,"SM",163.1
"1187",171,171,0,"15",0,0,NA,0,0,2,0.757083058357239,0.019380172714591,0.151619657874107,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.592797756195068,0.361067175865173,2,3.2,171,"""Go on!""",1.71,0,"SM",0
"1188",172,172,0,"15",6352,8480,152.221904761905,7,8,34,0.0156767256557941,0.111743740737438,0.0225797966122627,0.319660753011703,0.490402191877365,0.0335930921137332,0.0063437642529606,0.0258376952260732,0.796820342540741,0.17734207212925,3.91176470588235,2.6571875,172,"The horse went on into the water up to his belly and stopped, but at once went on again with an effort, and Marya Vassilyevna was aware of a keen chilliness in her feet.",1.71,0,"SM",186.823529411765
